{ 'mdf' 'centroid' 'trisurface' },0.856061,0.838384,0.848485,0.838384,0.833333,0.876263,0.835859,0.830808,0.871212,0.853535,0.878788,0.856061,0.828283,0.848485,0.848485,0.873737,0.883838,0.868687,0.853535,0.830808,0.873737,0.866162,0.835859,0.858586,0.856061,0.863636,0.838384,0.833333,0.866162,0.861111
{ 'mdf' 'centroid' 'length' },0.843434,0.843434,0.858586,0.853535,0.871212,0.851010,0.851010,0.838384,0.871212,0.815657,0.840909,0.868687,0.873737,0.861111,0.873737,0.853535,0.820707,0.833333,0.851010,0.851010,0.840909,0.866162,0.843434,0.868687,0.820707,0.861111,0.861111,0.863636,0.843434,0.881313
{ 'mdf' 'centroid' 'sixfold' },0.863636,0.856061,0.871212,0.873737,0.853535,0.843434,0.856061,0.868687,0.848485,0.858586,0.863636,0.873737,0.853535,0.863636,0.856061,0.863636,0.851010,0.858586,0.851010,0.833333,0.845960,0.861111,0.843434,0.871212,0.828283,0.848485,0.878788,0.851010,0.858586,0.863636
{ 'mdf' 'centroid' 'bestfit' },0.845960,0.851010,0.835859,0.828283,0.853535,0.843434,0.848485,0.833333,0.825758,0.858586,0.866162,0.851010,0.845960,0.863636,0.840909,0.863636,0.845960,0.835859,0.835859,0.840909,0.845960,0.856061,0.853535,0.833333,0.861111,0.871212,0.825758,0.868687,0.805556,0.851010
{ 'mdf' 'centroid' 'stroke' },0.863636,0.833333,0.856061,0.878788,0.835859,0.848485,0.840909,0.845960,0.825758,0.840909,0.861111,0.858586,0.823232,0.853535,0.858586,0.871212,0.851010,0.818182,0.863636,0.861111,0.838384,0.848485,0.843434,0.863636,0.835859,0.848485,0.851010,0.833333,0.833333,0.858586
{ 'mdf' 'centroid' 'histogram' },0.858586,0.851010,0.851010,0.853535,0.830808,0.863636,0.851010,0.808081,0.830808,0.830808,0.863636,0.856061,0.853535,0.858586,0.830808,0.871212,0.856061,0.838384,0.833333,0.843434,0.838384,0.840909,0.853535,0.835859,0.845960,0.830808,0.851010,0.891414,0.843434,0.848485
{ 'mdf' 'centroid' 'splitting' },0.500000,0.553030,0.568182,0.601010,0.563131,0.547980,0.522727,0.568182,0.545455,0.532828,0.580808,0.583333,0.568182,0.570707,0.580808,0.553030,0.563131,0.497475,0.547980,0.540404,0.553030,0.555556,0.578283,0.558081,0.550505,0.525253,0.550505,0.563131,0.545455,0.598485
{ 'mdf' 'trisurface' 'length' },0.878788,0.873737,0.858586,0.861111,0.851010,0.823232,0.830808,0.848485,0.823232,0.871212,0.871212,0.853535,0.818182,0.876263,0.858586,0.878788,0.866162,0.861111,0.848485,0.838384,0.861111,0.881313,0.848485,0.898990,0.833333,0.853535,0.848485,0.863636,0.866162,0.861111
{ 'mdf' 'trisurface' 'sixfold' },0.851010,0.866162,0.871212,0.830808,0.848485,0.853535,0.828283,0.825758,0.851010,0.858586,0.893939,0.858586,0.838384,0.863636,0.845960,0.845960,0.833333,0.863636,0.858586,0.851010,0.881313,0.848485,0.853535,0.818182,0.876263,0.861111,0.820707,0.851010,0.853535,0.873737
{ 'mdf' 'trisurface' 'bestfit' },0.858586,0.858586,0.856061,0.856061,0.835859,0.848485,0.835859,0.845960,0.868687,0.830808,0.861111,0.866162,0.828283,0.866162,0.863636,0.833333,0.868687,0.861111,0.843434,0.863636,0.861111,0.856061,0.868687,0.845960,0.848485,0.851010,0.861111,0.810606,0.851010,0.876263
{ 'mdf' 'trisurface' 'stroke' },0.868687,0.848485,0.868687,0.863636,0.815657,0.858586,0.851010,0.810606,0.851010,0.848485,0.881313,0.851010,0.828283,0.843434,0.858586,0.866162,0.861111,0.861111,0.840909,0.848485,0.863636,0.843434,0.851010,0.833333,0.858586,0.845960,0.835859,0.835859,0.853535,0.843434
{ 'mdf' 'trisurface' 'histogram' },0.840909,0.858586,0.823232,0.858586,0.856061,0.843434,0.833333,0.818182,0.871212,0.838384,0.823232,0.871212,0.861111,0.856061,0.820707,0.871212,0.845960,0.840909,0.823232,0.848485,0.861111,0.830808,0.876263,0.866162,0.838384,0.845960,0.873737,0.833333,0.838384,0.845960
{ 'mdf' 'trisurface' 'splitting' },0.570707,0.555556,0.553030,0.565657,0.550505,0.537879,0.492424,0.565657,0.527778,0.613636,0.593434,0.540404,0.555556,0.540404,0.560606,0.555556,0.532828,0.588384,0.540404,0.563131,0.517677,0.547980,0.593434,0.570707,0.512626,0.530303,0.553030,0.568182,0.593434,0.575758
{ 'mdf' 'length' 'sixfold' },0.873737,0.863636,0.863636,0.876263,0.858586,0.851010,0.858586,0.835859,0.853535,0.856061,0.871212,0.866162,0.863636,0.835859,0.851010,0.861111,0.861111,0.873737,0.876263,0.853535,0.863636,0.873737,0.840909,0.861111,0.833333,0.883838,0.845960,0.876263,0.838384,0.883838
{ 'mdf' 'length' 'bestfit' },0.840909,0.843434,0.858586,0.856061,0.858586,0.851010,0.843434,0.851010,0.835859,0.853535,0.851010,0.871212,0.858586,0.813131,0.871212,0.868687,0.843434,0.858586,0.840909,0.835859,0.863636,0.843434,0.868687,0.851010,0.845960,0.848485,0.853535,0.845960,0.843434,0.873737
{ 'mdf' 'length' 'stroke' },0.848485,0.858586,0.840909,0.843434,0.871212,0.835859,0.840909,0.861111,0.861111,0.886364,0.833333,0.830808,0.845960,0.851010,0.853535,0.843434,0.861111,0.845960,0.868687,0.848485,0.871212,0.873737,0.861111,0.840909,0.871212,0.848485,0.833333,0.863636,0.840909,0.805556
