{ 'mdf' 'centroid' 'trisurface' 'sixfold' 'bestfit' },0.853535,0.881313,0.856061,0.848485,0.886364,0.845960,0.853535,0.823232,0.851010,0.861111,0.858586,0.856061,0.863636,0.904040,0.840909,0.835859,0.853535,0.866162,0.893939,0.848485,0.861111,0.873737,0.848485,0.828283,0.833333,0.840909,0.873737,0.866162,0.838384,0.876263
{ 'mdf' 'centroid' 'trisurface' 'sixfold' 'stroke' },0.868687,0.845960,0.835859,0.873737,0.873737,0.866162,0.868687,0.861111,0.838384,0.845960,0.853535,0.878788,0.838384,0.851010,0.871212,0.883838,0.845960,0.833333,0.856061,0.868687,0.843434,0.853535,0.858586,0.843434,0.861111,0.861111,0.861111,0.876263,0.848485,0.848485
{ 'mdf' 'centroid' 'trisurface' 'sixfold' 'histogram' },0.838384,0.863636,0.866162,0.856061,0.820707,0.861111,0.840909,0.853535,0.871212,0.833333,0.843434,0.873737,0.858586,0.853535,0.851010,0.823232,0.886364,0.825758,0.835859,0.845960,0.823232,0.868687,0.833333,0.868687,0.833333,0.820707,0.840909,0.828283,0.881313,0.851010
{ 'mdf' 'centroid' 'trisurface' 'sixfold' 'splitting' },0.861111,0.845960,0.861111,0.863636,0.840909,0.851010,0.848485,0.848485,0.853535,0.828283,0.853535,0.896465,0.861111,0.848485,0.820707,0.863636,0.853535,0.863636,0.866162,0.851010,0.858586,0.833333,0.835859,0.881313,0.861111,0.830808,0.871212,0.853535,0.863636,0.871212
{ 'mdf' 'centroid' 'trisurface' 'bestfit' 'stroke' },0.830808,0.845960,0.863636,0.835859,0.873737,0.833333,0.853535,0.828283,0.888889,0.851010,0.858586,0.853535,0.840909,0.830808,0.828283,0.876263,0.876263,0.886364,0.830808,0.861111,0.840909,0.840909,0.853535,0.878788,0.853535,0.843434,0.863636,0.904040,0.866162,0.820707
{ 'mdf' 'centroid' 'trisurface' 'bestfit' 'histogram' },0.856061,0.838384,0.861111,0.848485,0.858586,0.833333,0.878788,0.828283,0.866162,0.856061,0.845960,0.840909,0.813131,0.853535,0.856061,0.876263,0.845960,0.871212,0.858586,0.835859,0.873737,0.838384,0.858586,0.833333,0.853535,0.840909,0.830808,0.853535,0.853535,0.878788
{ 'mdf' 'centroid' 'trisurface' 'bestfit' 'splitting' },0.843434,0.853535,0.818182,0.840909,0.878788,0.858586,0.878788,0.868687,0.815657,0.856061,0.848485,0.845960,0.838384,0.868687,0.840909,0.848485,0.845960,0.851010,0.871212,0.823232,0.863636,0.863636,0.853535,0.856061,0.871212,0.861111,0.873737,0.825758,0.853535,0.858586
{ 'mdf' 'centroid' 'trisurface' 'stroke' 'histogram' },0.881313,0.848485,0.858586,0.805556,0.853535,0.843434,0.838384,0.845960,0.871212,0.861111,0.848485,0.871212,0.843434,0.853535,0.868687,0.840909,0.873737,0.820707,0.888889,0.858586,0.830808,0.830808,0.856061,0.845960,0.858586,0.863636,0.878788,0.858586,0.866162,0.835859
{ 'mdf' 'centroid' 'trisurface' 'stroke' 'splitting' },0.863636,0.820707,0.830808,0.858586,0.861111,0.883838,0.843434,0.815657,0.851010,0.883838,0.833333,0.853535,0.825758,0.881313,0.871212,0.843434,0.808081,0.863636,0.868687,0.866162,0.853535,0.851010,0.840909,0.851010,0.851010,0.858586,0.851010,0.818182,0.858586,0.851010
{ 'mdf' 'centroid' 'trisurface' 'histogram' 'splitting' },0.833333,0.828283,0.838384,0.871212,0.878788,0.838384,0.866162,0.858586,0.843434,0.853535,0.820707,0.835859,0.863636,0.861111,0.813131,0.845960,0.863636,0.863636,0.873737,0.830808,0.823232,0.861111,0.833333,0.843434,0.830808,0.861111,0.863636,0.851010,0.858586,0.838384
{ 'mdf' 'centroid' 'length' 'sixfold' 'bestfit' },0.868687,0.858586,0.858586,0.878788,0.868687,0.835859,0.871212,0.856061,0.848485,0.871212,0.848485,0.873737,0.891414,0.853535,0.868687,0.856061,0.858586,0.878788,0.873737,0.848485,0.866162,0.871212,0.851010,0.838384,0.853535,0.858586,0.843434,0.878788,0.868687,0.863636
{ 'mdf' 'centroid' 'length' 'sixfold' 'stroke' },0.858586,0.838384,0.856061,0.851010,0.851010,0.883838,0.868687,0.825758,0.845960,0.856061,0.851010,0.898990,0.883838,0.843434,0.883838,0.853535,0.840909,0.886364,0.851010,0.851010,0.868687,0.868687,0.876263,0.866162,0.861111,0.858586,0.858586,0.848485,0.873737,0.876263
{ 'mdf' 'centroid' 'length' 'sixfold' 'histogram' },0.830808,0.851010,0.861111,0.853535,0.886364,0.861111,0.843434,0.866162,0.843434,0.861111,0.845960,0.848485,0.883838,0.858586,0.840909,0.858586,0.856061,0.891414,0.861111,0.835859,0.810606,0.876263,0.858586,0.863636,0.853535,0.858586,0.851010,0.853535,0.873737,0.840909
{ 'mdf' 'centroid' 'length' 'sixfold' 'splitting' },0.843434,0.858586,0.863636,0.835859,0.873737,0.876263,0.868687,0.863636,0.833333,0.871212,0.876263,0.835859,0.871212,0.866162,0.835859,0.851010,0.843434,0.868687,0.861111,0.863636,0.863636,0.851010,0.881313,0.848485,0.876263,0.828283,0.891414,0.876263,0.830808,0.863636
{ 'mdf' 'centroid' 'length' 'bestfit' 'stroke' },0.840909,0.891414,0.858586,0.835859,0.853535,0.871212,0.883838,0.835859,0.851010,0.838384,0.803030,0.866162,0.868687,0.835859,0.810606,0.876263,0.866162,0.818182,0.853535,0.843434,0.861111,0.873737,0.876263,0.830808,0.873737,0.845960,0.868687,0.825758,0.815657,0.848485
{ 'mdf' 'centroid' 'length' 'bestfit' 'histogram' },0.843434,0.848485,0.843434,0.830808,0.838384,0.848485,0.873737,0.876263,0.828283,0.823232,0.858586,0.808081,0.873737,0.823232,0.815657,0.843434,0.873737,0.845960,0.878788,0.843434,0.866162,0.805556,0.818182,0.833333,0.878788,0.830808,0.858586,0.825758,0.843434,0.851010
{ 'mdf' 'centroid' 'length' 'bestfit' 'splitting' },0.886364,0.835859,0.845960,0.830808,0.851010,0.835859,0.838384,0.863636,0.840909,0.853535,0.863636,0.820707,0.861111,0.825758,0.856061,0.843434,0.830808,0.871212,0.828283,0.845960,0.833333,0.851010,0.845960,0.871212,0.873737,0.840909,0.861111,0.843434,0.873737,0.853535
{ 'mdf' 'centroid' 'length' 'stroke' 'histogram' },0.828283,0.843434,0.838384,0.866162,0.863636,0.848485,0.863636,0.830808,0.825758,0.825758,0.866162,0.866162,0.828283,0.833333,0.863636,0.823232,0.828283,0.856061,0.835859,0.815657,0.856061,0.843434,0.825758,0.888889,0.843434,0.851010,0.823232,0.868687,0.843434,0.835859
{ 'mdf' 'centroid' 'length' 'stroke' 'splitting' },0.851010,0.861111,0.888889,0.853535,0.833333,0.845960,0.858586,0.840909,0.858586,0.861111,0.853535,0.848485,0.863636,0.840909,0.888889,0.851010,0.878788,0.828283,0.803030,0.871212,0.843434,0.843434,0.873737,0.861111,0.843434,0.861111,0.881313,0.840909,0.843434,0.823232
{ 'mdf' 'centroid' 'length' 'histogram' 'splitting' },0.853535,0.825758,0.863636,0.886364,0.835859,0.861111,0.828283,0.883838,0.886364,0.818182,0.845960,0.856061,0.863636,0.853535,0.825758,0.818182,0.845960,0.838384,0.861111,0.851010,0.856061,0.838384,0.848485,0.838384,0.858586,0.866162,0.845960,0.843434,0.856061,0.848485
{ 'mdf' 'centroid' 'sixfold' 'bestfit' 'stroke' },0.833333,0.851010,0.858586,0.878788,0.863636,0.856061,0.863636,0.866162,0.868687,0.866162,0.845960,0.845960,0.818182,0.853535,0.815657,0.876263,0.886364,0.881313,0.853535,0.856061,0.845960,0.881313,0.858586,0.863636,0.843434,0.856061,0.848485,0.876263,0.866162,0.888889
{ 'mdf' 'centroid' 'sixfold' 'bestfit' 'histogram' },0.830808,0.866162,0.856061,0.871212,0.838384,0.851010,0.845960,0.861111,0.856061,0.851010,0.881313,0.845960,0.863636,0.863636,0.881313,0.810606,0.840909,0.858586,0.888889,0.848485,0.858586,0.863636,0.840909,0.856061,0.853535,0.858586,0.825758,0.858586,0.863636,0.858586
{ 'mdf' 'centroid' 'sixfold' 'bestfit' 'splitting' },0.878788,0.853535,0.856061,0.845960,0.820707,0.873737,0.861111,0.856061,0.891414,0.878788,0.856061,0.838384,0.830808,0.851010,0.843434,0.886364,0.876263,0.856061,0.861111,0.878788,0.853535,0.896465,0.805556,0.858586,0.861111,0.838384,0.840909,0.878788,0.840909,0.876263
{ 'mdf' 'centroid' 'sixfold' 'stroke' 'histogram' },0.861111,0.851010,0.853535,0.858586,0.851010,0.851010,0.871212,0.848485,0.858586,0.868687,0.873737,0.876263,0.851010,0.868687,0.828283,0.845960,0.876263,0.838384,0.833333,0.878788,0.873737,0.876263,0.861111,0.851010,0.840909,0.856061,0.853535,0.876263,0.853535,0.881313
{ 'mdf' 'centroid' 'sixfold' 'stroke' 'splitting' },0.866162,0.853535,0.866162,0.813131,0.856061,0.866162,0.876263,0.853535,0.861111,0.886364,0.843434,0.823232,0.853535,0.853535,0.883838,0.873737,0.866162,0.843434,0.863636,0.840909,0.843434,0.845960,0.878788,0.878788,0.818182,0.878788,0.848485,0.843434,0.871212,0.848485
{ 'mdf' 'centroid' 'sixfold' 'histogram' 'splitting' },0.858586,0.863636,0.863636,0.861111,0.845960,0.843434,0.818182,0.863636,0.863636,0.845960,0.856061,0.858586,0.861111,0.828283,0.861111,0.873737,0.825758,0.886364,0.833333,0.868687,0.851010,0.851010,0.861111,0.833333,0.861111,0.838384,0.851010,0.843434,0.873737,0.873737
{ 'mdf' 'centroid' 'bestfit' 'stroke' 'histogram' },0.835859,0.848485,0.858586,0.856061,0.840909,0.843434,0.863636,0.835859,0.835859,0.830808,0.853535,0.866162,0.833333,0.815657,0.886364,0.856061,0.840909,0.866162,0.886364,0.825758,0.833333,0.813131,0.851010,0.848485,0.813131,0.866162,0.848485,0.825758,0.866162,0.833333
{ 'mdf' 'centroid' 'bestfit' 'stroke' 'splitting' },0.851010,0.853535,0.858586,0.815657,0.851010,0.828283,0.896465,0.848485,0.861111,0.808081,0.866162,0.835859,0.843434,0.835859,0.838384,0.828283,0.863636,0.873737,0.853535,0.835859,0.863636,0.835859,0.868687,0.843434,0.830808,0.845960,0.883838,0.845960,0.835859,0.856061
{ 'mdf' 'centroid' 'bestfit' 'histogram' 'splitting' },0.845960,0.848485,0.840909,0.825758,0.866162,0.881313,0.848485,0.871212,0.861111,0.848485,0.828283,0.833333,0.833333,0.858586,0.866162,0.830808,0.848485,0.838384,0.830808,0.830808,0.851010,0.825758,0.828283,0.858586,0.843434,0.856061,0.858586,0.861111,0.840909,0.833333
{ 'mdf' 'centroid' 'stroke' 'histogram' 'splitting' },0.853535,0.838384,0.861111,0.843434,0.845960,0.851010,0.856061,0.828283,0.878788,0.843434,0.843434,0.823232,0.856061,0.830808,0.830808,0.871212,0.840909,0.851010,0.866162,0.840909,0.808081,0.823232,0.843434,0.863636,0.838384,0.815657,0.871212,0.830808,0.861111,0.845960
{ 'mdf' 'trisurface' 'length' 'sixfold' 'bestfit' },0.848485,0.851010,0.845960,0.888889,0.851010,0.878788,0.878788,0.863636,0.893939,0.840909,0.866162,0.830808,0.856061,0.863636,0.845960,0.835859,0.863636,0.853535,0.851010,0.876263,0.861111,0.866162,0.861111,0.866162,0.866162,0.861111,0.881313,0.856061,0.838384,0.843434
{ 'mdf' 'trisurface' 'length' 'sixfold' 'stroke' },0.858586,0.871212,0.858586,0.845960,0.886364,0.845960,0.861111,0.848485,0.891414,0.853535,0.835859,0.851010,0.868687,0.863636,0.868687,0.838384,0.853535,0.873737,0.843434,0.866162,0.863636,0.840909,0.886364,0.871212,0.828283,0.833333,0.881313,0.851010,0.856061,0.858586
{ 'mdf' 'trisurface' 'length' 'sixfold' 'histogram' },0.843434,0.838384,0.833333,0.866162,0.881313,0.856061,0.845960,0.868687,0.861111,0.835859,0.861111,0.876263,0.843434,0.861111,0.861111,0.851010,0.876263,0.863636,0.868687,0.866162,0.840909,0.861111,0.843434,0.848485,0.856061,0.843434,0.891414,0.843434,0.851010,0.871212
{ 'mdf' 'trisurface' 'length' 'sixfold' 'splitting' },0.871212,0.853535,0.856061,0.871212,0.843434,0.851010,0.878788,0.843434,0.830808,0.861111,0.876263,0.833333,0.858586,0.838384,0.878788,0.830808,0.820707,0.858586,0.845960,0.909091,0.838384,0.861111,0.830808,0.876263,0.845960,0.856061,0.868687,0.848485,0.835859,0.861111
{ 'mdf' 'trisurface' 'length' 'bestfit' 'stroke' },0.848485,0.881313,0.851010,0.863636,0.868687,0.856061,0.848485,0.861111,0.828283,0.868687,0.873737,0.856061,0.853535,0.853535,0.853535,0.883838,0.856061,0.858586,0.838384,0.851010,0.853535,0.848485,0.840909,0.891414,0.848485,0.845960,0.858586,0.906566,0.868687,0.863636
{ 'mdf' 'trisurface' 'length' 'bestfit' 'histogram' },0.838384,0.848485,0.876263,0.840909,0.843434,0.858586,0.863636,0.863636,0.883838,0.848485,0.845960,0.830808,0.871212,0.873737,0.845960,0.840909,0.863636,0.848485,0.828283,0.866162,0.845960,0.866162,0.853535,0.861111,0.861111,0.848485,0.871212,0.851010,0.843434,0.863636
{ 'mdf' 'trisurface' 'length' 'bestfit' 'splitting' },0.853535,0.835859,0.873737,0.825758,0.871212,0.823232,0.858586,0.840909,0.881313,0.873737,0.853535,0.863636,0.830808,0.853535,0.833333,0.876263,0.853535,0.830808,0.866162,0.856061,0.856061,0.851010,0.820707,0.818182,0.828283,0.863636,0.863636,0.845960,0.876263,0.853535
{ 'mdf' 'trisurface' 'length' 'stroke' 'histogram' },0.843434,0.856061,0.823232,0.866162,0.828283,0.835859,0.825758,0.861111,0.843434,0.861111,0.833333,0.851010,0.873737,0.845960,0.848485,0.835859,0.845960,0.851010,0.873737,0.833333,0.871212,0.833333,0.813131,0.843434,0.830808,0.845960,0.858586,0.845960,0.868687,0.838384
{ 'mdf' 'trisurface' 'length' 'stroke' 'splitting' },0.866162,0.840909,0.856061,0.893939,0.843434,0.825758,0.863636,0.840909,0.858586,0.858586,0.866162,0.840909,0.838384,0.833333,0.883838,0.891414,0.843434,0.858586,0.876263,0.856061,0.838384,0.873737,0.833333,0.835859,0.871212,0.843434,0.853535,0.853535,0.848485,0.848485
{ 'mdf' 'trisurface' 'length' 'histogram' 'splitting' },0.868687,0.838384,0.868687,0.835859,0.820707,0.881313,0.835859,0.858586,0.871212,0.863636,0.840909,0.876263,0.858586,0.848485,0.843434,0.851010,0.861111,0.863636,0.851010,0.833333,0.863636,0.858586,0.843434,0.833333,0.861111,0.856061,0.851010,0.845960,0.851010,0.833333
{ 'mdf' 'trisurface' 'sixfold' 'bestfit' 'stroke' },0.835859,0.843434,0.856061,0.861111,0.888889,0.866162,0.876263,0.853535,0.848485,0.833333,0.896465,0.810606,0.861111,0.848485,0.851010,0.835859,0.840909,0.840909,0.838384,0.878788,0.868687,0.883838,0.838384,0.815657,0.861111,0.873737,0.845960,0.871212,0.851010,0.856061
{ 'mdf' 'trisurface' 'sixfold' 'bestfit' 'histogram' },0.835859,0.861111,0.830808,0.853535,0.845960,0.868687,0.843434,0.858586,0.843434,0.840909,0.833333,0.840909,0.863636,0.845960,0.830808,0.830808,0.820707,0.866162,0.825758,0.873737,0.838384,0.843434,0.853535,0.878788,0.873737,0.893939,0.833333,0.861111,0.861111,0.843434
