{ 'trisurface' 'length' 'bestfit' 'stroke' },0.616162,0.636364,0.664141,0.659091,0.691919,0.681818,0.666667,0.664141,0.699495,0.623737,0.648990,0.679293,0.631313,0.664141,0.633838,0.666667,0.656566,0.643939,0.646465,0.643939,0.646465,0.676768,0.679293,0.631313,0.664141,0.646465,0.613636,0.656566,0.661616,0.686869
{ 'trisurface' 'length' 'bestfit' 'histogram' },0.631313,0.654040,0.719697,0.686869,0.626263,0.643939,0.659091,0.608586,0.636364,0.643939,0.646465,0.684343,0.621212,0.651515,0.689394,0.661616,0.656566,0.664141,0.666667,0.656566,0.684343,0.618687,0.646465,0.664141,0.618687,0.691919,0.664141,0.669192,0.681818,0.638889
{ 'trisurface' 'length' 'bestfit' 'splitting' },0.527778,0.575758,0.520202,0.570707,0.568182,0.570707,0.601010,0.580808,0.494949,0.537879,0.553030,0.565657,0.565657,0.532828,0.537879,0.545455,0.580808,0.570707,0.555556,0.530303,0.563131,0.530303,0.608586,0.545455,0.532828,0.537879,0.603535,0.555556,0.560606,0.542929
{ 'trisurface' 'length' 'stroke' 'histogram' },0.641414,0.633838,0.601010,0.636364,0.628788,0.590909,0.656566,0.646465,0.590909,0.616162,0.621212,0.626263,0.671717,0.616162,0.603535,0.588384,0.585859,0.641414,0.628788,0.641414,0.570707,0.611111,0.595960,0.636364,0.616162,0.638889,0.583333,0.601010,0.628788,0.654040
{ 'trisurface' 'length' 'stroke' 'splitting' },0.530303,0.563131,0.553030,0.540404,0.563131,0.583333,0.575758,0.545455,0.505051,0.550505,0.590909,0.565657,0.588384,0.560606,0.545455,0.568182,0.532828,0.537879,0.537879,0.560606,0.578283,0.558081,0.545455,0.553030,0.522727,0.537879,0.560606,0.547980,0.598485,0.565657
{ 'trisurface' 'length' 'histogram' 'splitting' },0.547980,0.563131,0.520202,0.583333,0.553030,0.565657,0.578283,0.553030,0.522727,0.558081,0.550505,0.570707,0.550505,0.563131,0.555556,0.550505,0.525253,0.588384,0.545455,0.588384,0.537879,0.570707,0.565657,0.525253,0.573232,0.540404,0.570707,0.532828,0.565657,0.550505
{ 'trisurface' 'sixfold' 'bestfit' 'stroke' },0.656566,0.669192,0.704545,0.666667,0.681818,0.679293,0.681818,0.666667,0.686869,0.646465,0.674242,0.659091,0.717172,0.691919,0.654040,0.671717,0.666667,0.689394,0.671717,0.671717,0.646465,0.699495,0.686869,0.689394,0.664141,0.643939,0.684343,0.651515,0.664141,0.702020
{ 'trisurface' 'sixfold' 'bestfit' 'histogram' },0.674242,0.684343,0.696970,0.666667,0.696970,0.717172,0.712121,0.633838,0.691919,0.689394,0.669192,0.689394,0.707071,0.694444,0.699495,0.702020,0.691919,0.681818,0.717172,0.679293,0.689394,0.669192,0.681818,0.699495,0.694444,0.686869,0.702020,0.648990,0.686869,0.707071
{ 'trisurface' 'sixfold' 'bestfit' 'splitting' },0.555556,0.545455,0.575758,0.578283,0.512626,0.565657,0.590909,0.555556,0.553030,0.558081,0.547980,0.527778,0.545455,0.568182,0.545455,0.583333,0.568182,0.522727,0.553030,0.563131,0.563131,0.595960,0.520202,0.537879,0.510101,0.565657,0.555556,0.595960,0.540404,0.565657
{ 'trisurface' 'sixfold' 'stroke' 'histogram' },0.646465,0.648990,0.666667,0.656566,0.724747,0.666667,0.626263,0.684343,0.643939,0.628788,0.689394,0.689394,0.616162,0.656566,0.664141,0.676768,0.659091,0.712121,0.648990,0.707071,0.656566,0.686869,0.669192,0.664141,0.646465,0.648990,0.681818,0.681818,0.656566,0.664141
{ 'trisurface' 'sixfold' 'stroke' 'splitting' },0.553030,0.542929,0.573232,0.573232,0.525253,0.565657,0.563131,0.558081,0.542929,0.530303,0.553030,0.585859,0.563131,0.522727,0.570707,0.583333,0.578283,0.515152,0.578283,0.537879,0.573232,0.558081,0.547980,0.537879,0.568182,0.547980,0.545455,0.563131,0.558081,0.550505
{ 'trisurface' 'sixfold' 'histogram' 'splitting' },0.558081,0.575758,0.575758,0.573232,0.530303,0.520202,0.520202,0.603535,0.500000,0.583333,0.558081,0.568182,0.570707,0.520202,0.522727,0.573232,0.570707,0.575758,0.573232,0.558081,0.522727,0.553030,0.570707,0.555556,0.573232,0.565657,0.542929,0.565657,0.505051,0.580808
{ 'trisurface' 'bestfit' 'stroke' 'histogram' },0.641414,0.656566,0.613636,0.661616,0.676768,0.568182,0.603535,0.681818,0.631313,0.659091,0.643939,0.636364,0.648990,0.611111,0.633838,0.613636,0.636364,0.643939,0.636364,0.633838,0.601010,0.636364,0.638889,0.636364,0.671717,0.595960,0.618687,0.666667,0.633838,0.631313
{ 'trisurface' 'bestfit' 'stroke' 'splitting' },0.553030,0.555556,0.545455,0.532828,0.590909,0.555556,0.555556,0.512626,0.540404,0.570707,0.616162,0.537879,0.570707,0.532828,0.558081,0.568182,0.537879,0.565657,0.568182,0.505051,0.545455,0.568182,0.595960,0.550505,0.570707,0.568182,0.535354,0.555556,0.517677,0.585859
{ 'trisurface' 'bestfit' 'histogram' 'splitting' },0.530303,0.530303,0.537879,0.608586,0.606061,0.520202,0.542929,0.606061,0.565657,0.565657,0.479798,0.573232,0.585859,0.565657,0.515152,0.517677,0.585859,0.563131,0.563131,0.563131,0.573232,0.555556,0.520202,0.558081,0.585859,0.535354,0.545455,0.568182,0.575758,0.522727
{ 'trisurface' 'stroke' 'histogram' 'splitting' },0.550505,0.537879,0.593434,0.560606,0.522727,0.568182,0.542929,0.570707,0.530303,0.530303,0.601010,0.558081,0.535354,0.568182,0.535354,0.553030,0.603535,0.537879,0.595960,0.570707,0.545455,0.530303,0.535354,0.555556,0.542929,0.621212,0.535354,0.568182,0.547980,0.517677
{ 'length' 'sixfold' 'bestfit' 'stroke' },0.737374,0.686869,0.674242,0.719697,0.686869,0.699495,0.714646,0.699495,0.702020,0.699495,0.691919,0.661616,0.737374,0.717172,0.641414,0.671717,0.709596,0.691919,0.699495,0.709596,0.686869,0.727273,0.712121,0.694444,0.676768,0.707071,0.699495,0.676768,0.694444,0.702020
{ 'length' 'sixfold' 'bestfit' 'histogram' },0.712121,0.656566,0.702020,0.714646,0.717172,0.699495,0.704545,0.727273,0.666667,0.694444,0.717172,0.686869,0.691919,0.709596,0.694444,0.684343,0.712121,0.696970,0.696970,0.699495,0.689394,0.729798,0.709596,0.643939,0.684343,0.681818,0.696970,0.661616,0.694444,0.712121
{ 'length' 'sixfold' 'bestfit' 'splitting' },0.530303,0.553030,0.580808,0.578283,0.547980,0.542929,0.535354,0.568182,0.532828,0.570707,0.558081,0.568182,0.545455,0.583333,0.547980,0.560606,0.550505,0.545455,0.563131,0.573232,0.578283,0.545455,0.563131,0.510101,0.598485,0.558081,0.565657,0.558081,0.522727,0.530303
{ 'length' 'sixfold' 'stroke' 'histogram' },0.699495,0.648990,0.633838,0.681818,0.643939,0.666667,0.646465,0.611111,0.691919,0.633838,0.676768,0.666667,0.654040,0.631313,0.681818,0.676768,0.641414,0.659091,0.656566,0.651515,0.669192,0.641414,0.674242,0.643939,0.621212,0.686869,0.631313,0.684343,0.651515,0.674242
{ 'length' 'sixfold' 'stroke' 'splitting' },0.525253,0.565657,0.568182,0.563131,0.537879,0.573232,0.520202,0.580808,0.573232,0.545455,0.553030,0.560606,0.527778,0.542929,0.563131,0.575758,0.547980,0.575758,0.525253,0.555556,0.580808,0.578283,0.527778,0.565657,0.568182,0.540404,0.547980,0.542929,0.588384,0.545455
{ 'length' 'sixfold' 'histogram' 'splitting' },0.563131,0.583333,0.540404,0.573232,0.532828,0.540404,0.537879,0.537879,0.565657,0.517677,0.601010,0.573232,0.608586,0.532828,0.553030,0.522727,0.565657,0.550505,0.547980,0.568182,0.578283,0.547980,0.540404,0.550505,0.520202,0.568182,0.601010,0.550505,0.553030,0.540404
{ 'length' 'bestfit' 'stroke' 'histogram' },0.646465,0.636364,0.638889,0.613636,0.626263,0.603535,0.633838,0.631313,0.623737,0.623737,0.643939,0.646465,0.606061,0.623737,0.613636,0.595960,0.651515,0.648990,0.641414,0.656566,0.628788,0.618687,0.638889,0.621212,0.633838,0.641414,0.646465,0.654040,0.608586,0.588384
{ 'length' 'bestfit' 'stroke' 'splitting' },0.568182,0.565657,0.545455,0.547980,0.545455,0.560606,0.540404,0.563131,0.540404,0.537879,0.601010,0.550505,0.542929,0.563131,0.593434,0.535354,0.595960,0.502525,0.573232,0.542929,0.563131,0.563131,0.555556,0.535354,0.565657,0.555556,0.585859,0.530303,0.568182,0.527778
{ 'length' 'bestfit' 'histogram' 'splitting' },0.613636,0.505051,0.558081,0.565657,0.540404,0.550505,0.555556,0.522727,0.623737,0.550505,0.575758,0.505051,0.590909,0.527778,0.510101,0.570707,0.560606,0.573232,0.560606,0.527778,0.580808,0.545455,0.535354,0.583333,0.540404,0.563131,0.568182,0.547980,0.575758,0.537879
{ 'length' 'stroke' 'histogram' 'splitting' },0.598485,0.585859,0.547980,0.525253,0.527778,0.547980,0.578283,0.525253,0.565657,0.525253,0.575758,0.563131,0.553030,0.520202,0.593434,0.558081,0.563131,0.545455,0.525253,0.593434,0.560606,0.530303,0.588384,0.535354,0.550505,0.535354,0.555556,0.558081,0.568182,0.565657
{ 'sixfold' 'bestfit' 'stroke' 'histogram' },0.648990,0.656566,0.666667,0.712121,0.666667,0.717172,0.696970,0.722222,0.656566,0.686869,0.691919,0.661616,0.666667,0.681818,0.676768,0.674242,0.669192,0.666667,0.694444,0.669192,0.674242,0.669192,0.676768,0.676768,0.646465,0.674242,0.669192,0.684343,0.669192,0.709596
{ 'sixfold' 'bestfit' 'stroke' 'splitting' },0.540404,0.568182,0.580808,0.489899,0.583333,0.570707,0.535354,0.535354,0.540404,0.558081,0.595960,0.568182,0.585859,0.558081,0.553030,0.542929,0.535354,0.558081,0.550505,0.570707,0.550505,0.575758,0.530303,0.555556,0.573232,0.570707,0.535354,0.527778,0.570707,0.555556
{ 'sixfold' 'bestfit' 'histogram' 'splitting' },0.555556,0.515152,0.613636,0.532828,0.575758,0.540404,0.585859,0.527778,0.555556,0.583333,0.540404,0.540404,0.527778,0.590909,0.550505,0.558081,0.547980,0.558081,0.532828,0.583333,0.568182,0.555556,0.563131,0.530303,0.565657,0.532828,0.568182,0.537879,0.583333,0.545455
{ 'sixfold' 'stroke' 'histogram' 'splitting' },0.593434,0.550505,0.547980,0.540404,0.565657,0.535354,0.547980,0.517677,0.563131,0.588384,0.565657,0.550505,0.542929,0.555556,0.542929,0.573232,0.560606,0.558081,0.573232,0.558081,0.588384,0.558081,0.502525,0.553030,0.560606,0.558081,0.570707,0.555556,0.550505,0.537879
{ 'bestfit' 'stroke' 'histogram' 'splitting' },0.553030,0.520202,0.585859,0.601010,0.477273,0.595960,0.545455,0.601010,0.530303,0.527778,0.593434,0.535354,0.545455,0.570707,0.575758,0.527778,0.555556,0.558081,0.540404,0.573232,0.542929,0.563131,0.532828,0.580808,0.532828,0.532828,0.558081,0.575758,0.563131,0.570707
