1;0.570707;0.522727;0.558081;0.638889;0.505051;0.537879;0.598485;0.502525;0.583333;0.540404;0.532828;0.575758;0.573232;0.542929;0.558081;0.540404;0.553030;0.565657;0.555556;0.583333;0.568182;0.558081;0.517677;0.550505;0.568182;0.558081;0.545455;0.595960;0.517677;0.547980
2;0.606061;0.601010;0.547980;0.497475;0.545455;0.535354;0.558081;0.558081;0.525253;0.601010;0.553030;0.537879;0.588384;0.522727;0.575758;0.565657;0.530303;0.550505;0.530303;0.575758;0.542929;0.560606;0.550505;0.573232;0.570707;0.545455;0.542929;0.563131;0.547980;0.563131
3;0.588384;0.535354;0.606061;0.547980;0.545455;0.510101;0.595960;0.565657;0.560606;0.525253;0.542929;0.542929;0.585859;0.553030;0.540404;0.555556;0.550505;0.547980;0.580808;0.598485;0.570707;0.527778;0.530303;0.525253;0.555556;0.560606;0.527778;0.553030;0.540404;0.595960
4;0.583333;0.535354;0.611111;0.525253;0.510101;0.568182;0.573232;0.563131;0.555556;0.545455;0.535354;0.560606;0.588384;0.550505;0.520202;0.590909;0.553030;0.530303;0.560606;0.568182;0.570707;0.555556;0.527778;0.550505;0.568182;0.550505;0.537879;0.563131;0.540404;0.573232
5;0.563131;0.575758;0.560606;0.530303;0.540404;0.563131;0.575758;0.553030;0.588384;0.555556;0.497475;0.563131;0.537879;0.568182;0.540404;0.568182;0.542929;0.575758;0.550505;0.527778;0.553030;0.565657;0.588384;0.547980;0.558081;0.505051;0.621212;0.588384;0.555556;0.505051
6;0.553030;0.590909;0.522727;0.540404;0.570707;0.555556;0.573232;0.575758;0.512626;0.542929;0.603535;0.525253;0.532828;0.525253;0.580808;0.540404;0.585859;0.568182;0.527778;0.532828;0.601010;0.537879;0.578283;0.555556;0.553030;0.558081;0.545455;0.560606;0.575758;0.540404
7;0.568182;0.553030;0.601010;0.530303;0.510101;0.570707;0.527778;0.530303;0.535354;0.598485;0.545455;0.595960;0.532828;0.527778;0.623737;0.532828;0.568182;0.547980;0.608586;0.537879;0.563131;0.545455;0.537879;0.540404;0.522727;0.563131;0.568182;0.568182;0.568182;0.542929
8;0.540404;0.578283;0.568182;0.568182;0.553030;0.525253;0.563131;0.494949;0.550505;0.595960;0.578283;0.550505;0.527778;0.510101;0.558081;0.595960;0.575758;0.565657;0.573232;0.555556;0.575758;0.522727;0.558081;0.547980;0.573232;0.568182;0.520202;0.500000;0.588384;0.583333
9;0.570707;0.553030;0.535354;0.565657;0.535354;0.573232;0.545455;0.573232;0.550505;0.537879;0.593434;0.532828;0.510101;0.542929;0.578283;0.575758;0.585859;0.540404;0.570707;0.555556;0.573232;0.510101;0.555556;0.568182;0.568182;0.545455;0.545455;0.550505;0.570707;0.553030
10;0.575758;0.472222;0.583333;0.583333;0.532828;0.585859;0.517677;0.537879;0.558081;0.545455;0.608586;0.565657;0.547980;0.560606;0.530303;0.590909;0.558081;0.545455;0.530303;0.570707;0.547980;0.547980;0.575758;0.560606;0.550505;0.542929;0.522727;0.568182;0.575758;0.573232
11;0.565657;0.558081;0.547980;0.537879;0.553030;0.570707;0.575758;0.568182;0.575758;0.550505;0.555556;0.507576;0.545455;0.570707;0.575758;0.547980;0.520202;0.573232;0.550505;0.547980;0.537879;0.563131;0.550505;0.583333;0.588384;0.512626;0.568182;0.530303;0.575758;0.558081
12;0.537879;0.575758;0.565657;0.565657;0.553030;0.570707;0.545455;0.555556;0.553030;0.542929;0.570707;0.590909;0.585859;0.563131;0.553030;0.570707;0.545455;0.537879;0.578283;0.535354;0.560606;0.598485;0.547980;0.545455;0.575758;0.555556;0.560606;0.568182;0.532828;0.558081
13;0.575758;0.545455;0.568182;0.537879;0.568182;0.568182;0.550505;0.558081;0.550505;0.555556;0.578283;0.563131;0.573232;0.550505;0.558081;0.550505;0.595960;0.532828;0.545455;0.585859;0.537879;0.588384;0.530303;0.573232;0.595960;0.527778;0.603535;0.578283;0.540404;0.515152
14;0.583333;0.573232;0.547980;0.535354;0.578283;0.570707;0.527778;0.578283;0.560606;0.580808;0.583333;0.560606;0.568182;0.573232;0.573232;0.535354;0.558081;0.573232;0.565657;0.558081;0.558081;0.575758;0.568182;0.527778;0.573232;0.580808;0.583333;0.550505;0.555556;0.527778
15;0.583333;0.489899;0.565657;0.588384;0.542929;0.595960;0.553030;0.550505;0.606061;0.570707;0.545455;0.542929;0.547980;0.580808;0.560606;0.565657;0.565657;0.553030;0.578283;0.560606;0.558081;0.565657;0.563131;0.550505;0.578283;0.558081;0.573232;0.550505;0.570707;0.560606
16;0.553030;0.573232;0.573232;0.565657;0.563131;0.550505;0.550505;0.553030;0.547980;0.568182;0.565657;0.593434;0.530303;0.570707;0.585859;0.545455;0.583333;0.550505;0.593434;0.563131;0.547980;0.542929;0.558081;0.573232;0.588384;0.550505;0.525253;0.580808;0.575758;0.563131
17;0.547980;0.585859;0.580808;0.530303;0.575758;0.580808;0.563131;0.547980;0.563131;0.590909;0.583333;0.568182;0.573232;0.547980;0.573232;0.573232;0.578283;0.555556;0.565657;0.553030;0.583333;0.595960;0.560606;0.573232;0.598485;0.550505;0.616162;0.590909;0.512626;0.558081
18;0.558081;0.530303;0.603535;0.590909;0.542929;0.590909;0.585859;0.608586;0.575758;0.540404;0.530303;0.575758;0.547980;0.560606;0.590909;0.563131;0.568182;0.565657;0.555556;0.608586;0.603535;0.565657;0.565657;0.530303;0.550505;0.583333;0.575758;0.545455;0.558081;0.608586
19;0.613636;0.575758;0.588384;0.555556;0.537879;0.532828;0.568182;0.550505;0.585859;0.585859;0.568182;0.555556;0.573232;0.580808;0.550505;0.588384;0.532828;0.570707;0.532828;0.575758;0.578283;0.593434;0.550505;0.560606;0.583333;0.535354;0.547980;0.595960;0.568182;0.588384
20;0.563131;0.530303;0.578283;0.560606;0.575758;0.593434;0.580808;0.563131;0.547980;0.568182;0.542929;0.573232;0.598485;0.553030;0.545455;0.570707;0.553030;0.560606;0.583333;0.570707;0.527778;0.560606;0.563131;0.573232;0.590909;0.593434;0.560606;0.507576;0.558081;0.565657
21;0.535354;0.555556;0.522727;0.550505;0.560606;0.601010;0.585859;0.542929;0.522727;0.583333;0.560606;0.553030;0.593434;0.537879;0.558081;0.537879;0.563131;0.520202;0.565657;0.598485;0.517677;0.517677;0.565657;0.547980;0.535354;0.520202;0.553030;0.568182;0.573232;0.553030
22;0.616162;0.598485;0.568182;0.550505;0.555556;0.580808;0.560606;0.603535;0.570707;0.542929;0.583333;0.570707;0.568182;0.545455;0.555556;0.578283;0.590909;0.578283;0.575758;0.545455;0.578283;0.563131;0.578283;0.646465;0.623737;0.547980;0.575758;0.585859;0.547980;0.527778
23;0.547980;0.595960;0.603535;0.595960;0.580808;0.565657;0.585859;0.573232;0.568182;0.590909;0.578283;0.578283;0.578283;0.616162;0.555556;0.545455;0.611111;0.568182;0.585859;0.585859;0.593434;0.583333;0.588384;0.550505;0.613636;0.583333;0.560606;0.590909;0.553030;0.588384
24;0.547980;0.590909;0.626263;0.593434;0.570707;0.570707;0.568182;0.575758;0.593434;0.575758;0.590909;0.611111;0.565657;0.590909;0.542929;0.560606;0.611111;0.606061;0.611111;0.593434;0.565657;0.565657;0.547980;0.578283;0.608586;0.568182;0.568182;0.573232;0.580808;0.616162
25;0.608586;0.585859;0.613636;0.570707;0.593434;0.593434;0.578283;0.550505;0.623737;0.643939;0.540404;0.583333;0.583333;0.603535;0.608586;0.613636;0.568182;0.573232;0.626263;0.613636;0.580808;0.588384;0.547980;0.621212;0.613636;0.578283;0.560606;0.558081;0.583333;0.628788
26;0.547980;0.601010;0.608586;0.656566;0.611111;0.583333;0.598485;0.578283;0.608586;0.611111;0.613636;0.593434;0.626263;0.598485;0.560606;0.573232;0.588384;0.590909;0.616162;0.613636;0.573232;0.613636;0.545455;0.623737;0.588384;0.603535;0.611111;0.613636;0.593434;0.621212
27;0.603535;0.656566;0.613636;0.636364;0.588384;0.575758;0.590909;0.659091;0.611111;0.613636;0.611111;0.583333;0.623737;0.631313;0.636364;0.570707;0.618687;0.616162;0.603535;0.633838;0.585859;0.578283;0.648990;0.646465;0.606061;0.641414;0.616162;0.623737;0.585859;0.648990
28;0.603535;0.623737;0.590909;0.666667;0.623737;0.643939;0.616162;0.621212;0.588384;0.618687;0.646465;0.636364;0.641414;0.636364;0.626263;0.641414;0.641414;0.578283;0.641414;0.664141;0.618687;0.613636;0.641414;0.588384;0.626263;0.628788;0.616162;0.606061;0.643939;0.641414
29;0.540404;0.588384;0.603535;0.537879;0.585859;0.558081;0.555556;0.535354;0.580808;0.590909;0.565657;0.527778;0.595960;0.560606;0.573232;0.568182;0.545455;0.512626;0.525253;0.573232;0.530303;0.588384;0.505051;0.555556;0.563131;0.575758;0.560606;0.580808;0.545455;0.517677
30;0.565657;0.553030;0.520202;0.585859;0.540404;0.542929;0.553030;0.525253;0.553030;0.535354;0.547980;0.560606;0.535354;0.583333;0.537879;0.560606;0.540404;0.547980;0.545455;0.575758;0.550505;0.563131;0.573232;0.553030;0.553030;0.545455;0.563131;0.568182;0.550505;0.583333
31;0.568182;0.590909;0.568182;0.570707;0.525253;0.550505;0.555556;0.563131;0.525253;0.558081;0.558081;0.565657;0.530303;0.578283;0.555556;0.527778;0.601010;0.547980;0.590909;0.555556;0.555556;0.502525;0.575758;0.575758;0.545455;0.537879;0.525253;0.563131;0.565657;0.530303
32;0.575758;0.472222;0.535354;0.573232;0.565657;0.590909;0.542929;0.527778;0.555556;0.530303;0.502525;0.601010;0.560606;0.573232;0.568182;0.558081;0.525253;0.537879;0.608586;0.565657;0.593434;0.555556;0.553030;0.553030;0.595960;0.550505;0.540404;0.575758;0.547980;0.553030
33;0.595960;0.527778;0.537879;0.547980;0.585859;0.532828;0.525253;0.550505;0.618687;0.593434;0.568182;0.578283;0.570707;0.555556;0.570707;0.550505;0.555556;0.563131;0.558081;0.545455;0.601010;0.565657;0.537879;0.520202;0.570707;0.578283;0.565657;0.494949;0.553030;0.570707
34;0.555556;0.598485;0.532828;0.578283;0.550505;0.585859;0.568182;0.588384;0.585859;0.563131;0.532828;0.547980;0.565657;0.583333;0.555556;0.575758;0.575758;0.537879;0.608586;0.593434;0.616162;0.550505;0.578283;0.595960;0.583333;0.573232;0.585859;0.560606;0.613636;0.520202
35;0.575758;0.542929;0.580808;0.522727;0.580808;0.580808;0.578283;0.593434;0.565657;0.573232;0.532828;0.595960;0.550505;0.570707;0.575758;0.542929;0.558081;0.555556;0.565657;0.583333;0.590909;0.575758;0.535354;0.545455;0.555556;0.555556;0.530303;0.555556;0.580808;0.603535
36;0.560606;0.542929;0.555556;0.606061;0.545455;0.590909;0.570707;0.570707;0.580808;0.537879;0.542929;0.560606;0.588384;0.583333;0.588384;0.580808;0.530303;0.560606;0.568182;0.553030;0.570707;0.570707;0.585859;0.580808;0.595960;0.583333;0.588384;0.542929;0.590909;0.545455
37;0.560606;0.606061;0.542929;0.560606;0.547980;0.585859;0.568182;0.547980;0.563131;0.603535;0.603535;0.603535;0.590909;0.611111;0.595960;0.565657;0.547980;0.580808;0.558081;0.530303;0.550505;0.593434;0.560606;0.588384;0.598485;0.580808;0.588384;0.555556;0.573232;0.558081
