{ covar_1 },0.555556,0.530303,0.563131,0.530303,0.608586,0.545455,0.555556,0.578283,0.540404,0.545455,0.54798,0.565657,0.522727,0.540404,0.598485,0.590909,0.54798,0.532828,0.580808,0.55303,0.563131,0.570707,0.517677,0.54798,0.573232,0.535354,0.545455,0.585859,0.532828,0.560606
{ covar_2 },0.555556,0.54798,0.560606,0.565657,0.512626,0.590909,0.535354,0.593434,0.545455,0.565657,0.560606,0.532828,0.497475,0.59596,0.560606,0.563131,0.542929,0.573232,0.598485,0.54798,0.527778,0.537879,0.565657,0.555556,0.527778,0.560606,0.583333,0.565657,0.563131,0.532828
{ covar_3 },0.532828,0.59596,0.573232,0.527778,0.568182,0.535354,0.555556,0.560606,0.522727,0.5,0.588384,0.606061,0.54798,0.575758,0.55303,0.545455,0.555556,0.555556,0.560606,0.570707,0.555556,0.532828,0.555556,0.558081,0.565657,0.573232,0.54798,0.570707,0.545455,0.530303
{ covar_4 },0.545455,0.585859,0.54798,0.568182,0.527778,0.558081,0.54798,0.585859,0.555556,0.578283,0.540404,0.525253,0.537879,0.590909,0.550505,0.520202,0.545455,0.588384,0.593434,0.537879,0.550505,0.558081,0.570707,0.522727,0.545455,0.568182,0.563131,0.55303,0.563131,0.540404
{ covar_5 },0.530303,0.540404,0.590909,0.578283,0.545455,0.54798,0.555556,0.54798,0.59596,0.555556,0.535354,0.542929,0.570707,0.542929,0.502525,0.606061,0.580808,0.530303,0.583333,0.545455,0.515152,0.565657,0.558081,0.565657,0.570707,0.537879,0.558081,0.560606,0.578283,0.527778
{ covar_6 },0.54798,0.537879,0.588384,0.525253,0.573232,0.560606,0.575758,0.550505,0.527778,0.560606,0.560606,0.558081,0.542929,0.585859,0.530303,0.540404,0.575758,0.558081,0.522727,0.532828,0.583333,0.545455,0.563131,0.585859,0.550505,0.558081,0.55303,0.520202,0.558081,0.593434
{ covar_7 },0.590909,0.558081,0.545455,0.530303,0.568182,0.540404,0.563131,0.565657,0.530303,0.560606,0.54798,0.565657,0.555556,0.542929,0.550505,0.540404,0.54798,0.59596,0.550505,0.583333,0.588384,0.55303,0.517677,0.540404,0.578283,0.565657,0.575758,0.510101,0.512626,0.590909
{ covar_8 },0.578283,0.497475,0.588384,0.537879,0.570707,0.560606,0.555556,0.545455,0.585859,0.535354,0.575758,0.535354,0.542929,0.515152,0.588384,0.580808,0.560606,0.545455,0.550505,0.522727,0.575758,0.570707,0.560606,0.55303,0.54798,0.59596,0.530303,0.530303,0.575758,0.55303
{ covar_9 },0.555556,0.580808,0.570707,0.530303,0.532828,0.563131,0.55303,0.570707,0.575758,0.565657,0.522727,0.545455,0.542929,0.54798,0.583333,0.540404,0.545455,0.573232,0.542929,0.585859,0.608586,0.555556,0.522727,0.517677,0.568182,0.527778,0.520202,0.578283,0.568182,0.570707
{ covar_10 },0.55303,0.578283,0.570707,0.525253,0.563131,0.542929,0.542929,0.580808,0.555556,0.537879,0.59596,0.520202,0.563131,0.545455,0.59596,0.555556,0.540404,0.532828,0.563131,0.555556,0.568182,0.54798,0.558081,0.540404,0.565657,0.578283,0.558081,0.522727,0.542929,0.565657
{ covar_11 },0.573232,0.540404,0.55303,0.558081,0.575758,0.532828,0.573232,0.568182,0.525253,0.598485,0.537879,0.530303,0.568182,0.525253,0.578283,0.568182,0.527778,0.565657,0.54798,0.580808,0.55303,0.545455,0.568182,0.537879,0.540404,0.55303,0.522727,0.545455,0.611111,0.560606
{ covar_12 },0.54798,0.555556,0.537879,0.555556,0.570707,0.565657,0.507576,0.565657,0.555556,0.575758,0.575758,0.55303,0.535354,0.59596,0.573232,0.550505,0.510101,0.568182,0.535354,0.542929,0.568182,0.603535,0.563131,0.520202,0.527778,0.568182,0.560606,0.563131,0.55303,0.560606
{ covar_13 },0.550505,0.525253,0.537879,0.563131,0.565657,0.590909,0.558081,0.568182,0.545455,0.505051,0.580808,0.575758,0.54798,0.555556,0.573232,0.573232,0.555556,0.527778,0.563131,0.520202,0.583333,0.563131,0.578283,0.525253,0.545455,0.558081,0.570707,0.563131,0.560606,0.535354
{ covar_14 },0.545455,0.558081,0.588384,0.568182,0.54798,0.525253,0.550505,0.550505,0.555556,0.537879,0.537879,0.60101,0.585859,0.532828,0.575758,0.568182,0.502525,0.568182,0.563131,0.540404,0.550505,0.545455,0.568182,0.565657,0.568182,0.550505,0.575758,0.535354,0.494949,0.608586
{ covar_15 },0.525253,0.545455,0.555556,0.585859,0.560606,0.560606,0.616162,0.558081,0.545455,0.537879,0.570707,0.505051,0.558081,0.60101,0.527778,0.510101,0.54798,0.588384,0.588384,0.54798,0.578283,0.545455,0.520202,0.55303,0.530303,0.54798,0.530303,0.532828,0.623737,0.568182
{ covar_16 },0.558081,0.611111,0.532828,0.598485,0.555556,0.479798,0.573232,0.532828,0.545455,0.525253,0.570707,0.588384,0.560606,0.563131,0.510101,0.560606,0.568182,0.573232,0.573232,0.565657,0.573232,0.563131,0.525253,0.532828,0.618687,0.512626,0.560606,0.525253,0.54798,0.568182
{ covar_17 },0.535354,0.55303,0.535354,0.613636,0.565657,0.55303,0.570707,0.568182,0.555556,0.560606,0.563131,0.540404,0.545455,0.550505,0.560606,0.578283,0.558081,0.542929,0.545455,0.54798,0.583333,0.565657,0.560606,0.54798,0.527778,0.60101,0.550505,0.580808,0.563131,0.525253
{ covar_18 },0.570707,0.54798,0.555556,0.558081,0.598485,0.54798,0.60101,0.550505,0.585859,0.55303,0.510101,0.575758,0.530303,0.590909,0.585859,0.558081,0.558081,0.54798,0.542929,0.583333,0.611111,0.517677,0.542929,0.578283,0.568182,0.540404,0.593434,0.570707,0.580808,0.527778
{ covar_19 },0.555556,0.563131,0.560606,0.583333,0.560606,0.540404,0.520202,0.575758,0.588384,0.570707,0.540404,0.558081,0.575758,0.560606,0.570707,0.560606,0.535354,0.573232,0.537879,0.522727,0.590909,0.555556,0.568182,0.60101,0.563131,0.542929,0.575758,0.55303,0.555556,0.575758
{ covar_20 },0.611111,0.522727,0.568182,0.525253,0.575758,0.54798,0.573232,0.583333,0.502525,0.580808,0.580808,0.537879,0.580808,0.525253,0.545455,0.558081,0.578283,0.568182,0.55303,0.55303,0.560606,0.560606,0.590909,0.532828,0.55303,0.565657,0.598485,0.568182,0.525253,0.560606
{ covar_21 },0.565657,0.621212,0.618687,0.60101,0.560606,0.616162,0.563131,0.598485,0.598485,0.550505,0.621212,0.659091,0.606061,0.585859,0.585859,0.611111,0.626263,0.585859,0.638889,0.623737,0.585859,0.593434,0.580808,0.570707,0.585859,0.573232,0.636364,0.593434,0.60101,0.606061
{ covar_22 },0.555556,0.613636,0.608586,0.59596,0.611111,0.583333,0.578283,0.60101,0.598485,0.565657,0.585859,0.585859,0.606061,0.60101,0.585859,0.565657,0.560606,0.618687,0.588384,0.580808,0.558081,0.618687,0.565657,0.593434,0.603535,0.578283,0.598485,0.55303,0.573232,0.626263
{ covar_23 },0.613636,0.613636,0.570707,0.575758,0.578283,0.606061,0.573232,0.623737,0.613636,0.573232,0.578283,0.580808,0.618687,0.54798,0.590909,0.563131,0.575758,0.628788,0.593434,0.585859,0.522727,0.64899,0.578283,0.621212,0.598485,0.60101,0.631313,0.550505,0.565657,0.623737
{ covar_24 },0.621212,0.570707,0.580808,0.613636,0.613636,0.598485,0.611111,0.588384,0.616162,0.568182,0.621212,0.608586,0.590909,0.616162,0.603535,0.60101,0.588384,0.558081,0.60101,0.628788,0.616162,0.563131,0.606061,0.593434,0.590909,0.626263,0.603535,0.583333,0.573232,0.560606
{ covar_25 },0.598485,0.608586,0.606061,0.588384,0.631313,0.613636,0.585859,0.583333,0.598485,0.59596,0.623737,0.631313,0.580808,0.608586,0.563131,0.643939,0.59596,0.636364,0.558081,0.598485,0.626263,0.641414,0.621212,0.580808,0.638889,0.588384,0.623737,0.621212,0.540404,0.575758
{ covar_26 },0.560606,0.636364,0.588384,0.60101,0.590909,0.641414,0.585859,0.575758,0.608586,0.616162,0.603535,0.611111,0.623737,0.603535,0.585859,0.636364,0.593434,0.575758,0.585859,0.565657,0.641414,0.616162,0.60101,0.60101,0.618687,0.570707,0.608586,0.588384,0.628788,0.618687
{ covar_27 },0.616162,0.598485,0.583333,0.585859,0.588384,0.608586,0.585859,0.616162,0.603535,0.611111,0.585859,0.583333,0.593434,0.585859,0.583333,0.638889,0.593434,0.585859,0.590909,0.611111,0.633838,0.565657,0.598485,0.583333,0.613636,0.598485,0.560606,0.613636,0.573232,0.646465
